TRIAL_LABEL	TRIAL_INDEX	RECORDING_SESSION_LABEL	RIGHT_GAZE_X	RIGHT_GAZE_Y	RIGHT_FIX_INDEX	RIGHT_SACCADE_INDEX	RIGHT_IN_SACCADE	RIGHT_PUPIL_SIZE	LEFT_GAZE_X	LEFT_GAZE_Y	LEFT_FIX_INDEX	LEFT_SACCADE_INDEX	LEFT_IN_SACCADE	LEFT_PUPIL_SIZE
Trial: 1	1	3blk_5	522.00	354.90	1	NaN	0	7244.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	521.90	354.30	1	NaN	0	7230.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	521.90	353.80	1	NaN	0	7217.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	522.10	353.90	1	NaN	0	7221.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	522.50	354.70	1	NaN	0	7229.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	522.70	355.70	1	NaN	0	7243.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.00	356.10	1	NaN	0	7257.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.10	356.50	1	NaN	0	7267.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.20	356.80	1	NaN	0	7269.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.30	356.70	1	NaN	0	7264.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.30	356.20	1	NaN	0	7252.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.20	356.10	1	NaN	0	7243.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.10	356.50	1	NaN	0	7238.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	522.90	357.20	1	NaN	0	7240.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	522.90	358.00	1	NaN	0	7246.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.20	358.70	1	NaN	0	7256.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.60	359.30	1	NaN	0	7272.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	524.10	359.70	1	NaN	0	7289.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	524.30	359.80	1	NaN	0	7299.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	524.30	360.00	1	NaN	0	7300.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	524.20	359.80	1	NaN	0	7284.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	524.10	359.40	1	NaN	0	7266.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	524.00	359.10	1	NaN	0	7252.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.90	359.00	1	NaN	0	7253.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.80	359.50	1	NaN	0	7266.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.60	360.00	1	NaN	0	7282.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.60	360.60	1	NaN	0	7299.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	523.80	360.80	1	NaN	0	7312.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	524.10	360.90	1	NaN	0	7321.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_5	524.10	360.80	1	NaN	0	7318.00	NaN	NaN	NaN	NaN	NaN	NaN
