TRIAL_LABEL	TRIAL_INDEX	RECORDING_SESSION_LABEL	RIGHT_GAZE_X	RIGHT_GAZE_Y	RIGHT_FIX_INDEX	RIGHT_SACCADE_INDEX	RIGHT_IN_SACCADE	RIGHT_PUPIL_SIZE	LEFT_GAZE_X	LEFT_GAZE_Y	LEFT_FIX_INDEX	LEFT_SACCADE_INDEX	LEFT_IN_SACCADE	LEFT_PUPIL_SIZE
Trial: 1	1	3blk_2	475.30	359.80	1	NaN	0	8437.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	475.30	359.80	1	NaN	0	8438.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	475.00	359.80	1	NaN	0	8439.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	474.70	360.00	1	NaN	0	8440.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	474.50	360.20	1	NaN	0	8445.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	474.30	360.40	1	NaN	0	8449.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	474.10	360.30	1	NaN	0	8452.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	473.80	360.00	1	NaN	0	8450.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	473.50	359.60	1	NaN	0	8448.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	473.10	359.40	1	NaN	0	8449.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	472.80	359.60	1	NaN	0	8452.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	472.70	359.60	1	NaN	0	8455.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_2	472.50	359.30	1	NaN	0	8458.00	NaN	NaN	NaN	NaN	NaN	NaN
