TRIAL_LABEL	TRIAL_INDEX	RECORDING_SESSION_LABEL	RIGHT_GAZE_X	RIGHT_GAZE_Y	RIGHT_FIX_INDEX	RIGHT_SACCADE_INDEX	RIGHT_IN_SACCADE	RIGHT_PUPIL_SIZE	LEFT_GAZE_X	LEFT_GAZE_Y	LEFT_FIX_INDEX	LEFT_SACCADE_INDEX	LEFT_IN_SACCADE	LEFT_PUPIL_SIZE
Trial: 1	1	3blk_10	552.40	319.90	1	NaN	0	7453.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	552.60	320.80	1	NaN	0	7451.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	551.90	320.60	1	NaN	0	7441.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	551.20	319.30	1	NaN	0	7418.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	550.50	317.80	1	NaN	0	7400.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	550.40	317.40	1	NaN	0	7388.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	550.30	317.30	1	NaN	0	7389.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	550.60	317.60	1	NaN	0	7397.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	550.80	318.30	1	NaN	0	7411.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	551.00	319.00	1	NaN	0	7430.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	551.00	319.30	1	NaN	0	7442.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	551.00	319.20	1	NaN	0	7448.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	551.10	318.60	1	NaN	0	7442.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	551.10	317.80	NaN	1	1	7420.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	550.90	317.10	NaN	1	1	7392.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	550.30	316.80	NaN	1	1	7372.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	549.60	316.70	NaN	1	1	7368.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	548.10	316.80	NaN	1	1	7384.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	546.70	317.40	NaN	1	1	7405.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	544.20	318.20	NaN	1	1	7431.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	541.40	319.00	NaN	1	1	7443.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	536.40	319.40	NaN	1	1	7449.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	530.00	319.00	NaN	1	1	7438.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	524.00	317.80	NaN	1	1	7414.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	518.40	316.70	NaN	1	1	7391.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	515.20	316.50	NaN	1	1	7378.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	511.20	317.10	NaN	1	1	7387.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	507.10	317.50	NaN	1	1	7400.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	502.40	317.30	NaN	1	1	7423.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	498.10	316.70	NaN	1	1	7440.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	494.60	316.20	NaN	1	1	7453.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	490.70	316.40	NaN	1	1	7456.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	485.80	316.80	NaN	1	1	7453.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	480.40	316.50	NaN	1	1	7438.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	474.30	315.90	NaN	1	1	7413.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	469.20	315.30	NaN	1	1	7392.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	465.30	315.40	NaN	1	1	7389.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	463.00	315.80	NaN	1	1	7403.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	461.20	316.30	NaN	1	1	7419.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	459.90	317.10	NaN	1	1	7432.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	459.10	317.90	NaN	1	1	7446.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	458.50	318.70	NaN	1	1	7460.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	457.80	318.70	2	NaN	0	7451.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	457.00	316.70	2	NaN	0	7424.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	456.70	314.80	2	NaN	0	7397.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	456.50	313.40	2	NaN	0	7391.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	456.30	313.50	2	NaN	0	7395.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	456.30	313.60	2	NaN	0	7408.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	456.40	313.80	2	NaN	0	7421.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	456.30	314.30	2	NaN	0	7434.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	456.30	315.20	2	NaN	0	7437.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	456.20	316.10	2	NaN	0	7438.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.70	316.00	2	NaN	0	7431.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.40	314.30	2	NaN	0	7414.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.90	312.70	2	NaN	0	7394.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.80	311.70	2	NaN	0	7379.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.70	311.80	2	NaN	0	7378.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.70	311.90	2	NaN	0	7385.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.60	312.00	2	NaN	0	7394.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.40	312.10	2	NaN	0	7406.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.90	312.70	2	NaN	0	7418.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.50	313.00	2	NaN	0	7428.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.20	313.00	2	NaN	0	7424.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.00	312.40	2	NaN	0	7403.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.00	311.70	2	NaN	0	7381.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.10	311.50	2	NaN	0	7365.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.20	312.30	2	NaN	0	7371.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.40	313.20	2	NaN	0	7378.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.50	314.00	2	NaN	0	7395.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.90	314.60	2	NaN	0	7405.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.20	315.00	2	NaN	0	7420.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.40	314.90	2	NaN	0	7426.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.50	313.60	2	NaN	0	7422.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.30	312.00	2	NaN	0	7405.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.00	310.80	2	NaN	0	7386.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.50	310.50	2	NaN	0	7377.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.30	310.70	2	NaN	0	7376.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.70	310.90	2	NaN	0	7382.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.10	311.20	2	NaN	0	7396.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.60	311.70	2	NaN	0	7411.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.60	312.00	2	NaN	0	7427.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.20	312.30	2	NaN	0	7434.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.70	311.70	2	NaN	0	7430.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.20	311.00	2	NaN	0	7413.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.30	310.30	2	NaN	0	7393.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.40	310.20	2	NaN	0	7383.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.60	310.20	2	NaN	0	7384.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.70	310.80	2	NaN	0	7396.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.80	311.50	2	NaN	0	7407.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.90	312.70	2	NaN	0	7425.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.20	313.60	2	NaN	0	7432.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.60	314.40	2	NaN	0	7437.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.70	314.40	2	NaN	0	7426.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.80	313.60	2	NaN	0	7406.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.90	312.90	2	NaN	0	7388.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.80	312.50	2	NaN	0	7379.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.90	312.60	2	NaN	0	7386.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.00	313.20	2	NaN	0	7398.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.10	313.60	2	NaN	0	7415.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.20	314.20	2	NaN	0	7426.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.30	314.60	2	NaN	0	7433.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.40	314.90	2	NaN	0	7434.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.40	314.90	2	NaN	0	7427.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.90	314.20	2	NaN	0	7409.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.20	313.30	2	NaN	0	7391.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.40	312.70	2	NaN	0	7380.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.20	312.60	2	NaN	0	7384.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.10	312.70	2	NaN	0	7395.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.70	313.20	2	NaN	0	7412.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.30	313.80	2	NaN	0	7425.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.10	314.80	2	NaN	0	7433.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.30	315.40	2	NaN	0	7435.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.10	315.50	2	NaN	0	7431.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.60	314.50	2	NaN	0	7414.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.90	313.30	2	NaN	0	7396.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.50	312.20	2	NaN	0	7384.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.10	311.90	2	NaN	0	7389.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.00	311.90	2	NaN	0	7397.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.60	312.40	2	NaN	0	7411.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.20	312.90	2	NaN	0	7427.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.80	313.60	2	NaN	0	7444.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.70	314.10	2	NaN	0	7454.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.20	313.90	2	NaN	0	7442.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.70	313.20	2	NaN	0	7416.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.40	312.40	2	NaN	0	7390.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.30	312.30	2	NaN	0	7381.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.30	312.20	2	NaN	0	7384.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.40	312.50	2	NaN	0	7397.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.80	312.80	2	NaN	0	7407.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.20	313.40	2	NaN	0	7425.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.70	314.40	2	NaN	0	7433.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.10	315.50	2	NaN	0	7438.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	455.10	315.50	2	NaN	0	7426.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.50	314.30	2	NaN	0	7405.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.80	313.10	2	NaN	0	7386.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.50	312.50	2	NaN	0	7376.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.50	312.70	2	NaN	0	7379.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.50	313.10	2	NaN	0	7389.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.40	313.60	2	NaN	0	7407.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.60	314.00	2	NaN	0	7431.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.80	314.30	2	NaN	0	7448.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.90	314.50	2	NaN	0	7451.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.70	314.50	2	NaN	0	7442.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.40	314.50	2	NaN	0	7418.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.30	314.50	2	NaN	0	7397.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.20	314.20	2	NaN	0	7380.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.40	313.90	2	NaN	0	7386.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.70	314.00	2	NaN	0	7395.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.00	314.60	2	NaN	0	7409.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.00	315.50	2	NaN	0	7423.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.00	315.90	2	NaN	0	7435.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.10	316.10	2	NaN	0	7442.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.80	315.60	2	NaN	0	7433.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.40	315.00	2	NaN	0	7410.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	452.90	314.40	2	NaN	0	7386.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	452.90	313.90	2	NaN	0	7371.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.10	313.60	2	NaN	0	7377.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.30	314.00	2	NaN	0	7387.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.50	314.70	2	NaN	0	7402.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.40	315.50	2	NaN	0	7420.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.60	316.30	2	NaN	0	7439.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.80	316.70	2	NaN	0	7455.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.10	317.20	2	NaN	0	7446.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.10	316.50	2	NaN	0	7422.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.00	315.70	2	NaN	0	7397.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.80	315.40	2	NaN	0	7385.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.70	315.90	2	NaN	0	7392.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.80	316.50	2	NaN	0	7406.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.90	316.90	2	NaN	0	7426.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.10	317.60	2	NaN	0	7439.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.10	318.30	2	NaN	0	7447.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.20	318.70	2	NaN	0	7449.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.20	318.70	2	NaN	0	7438.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.00	317.80	2	NaN	0	7417.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.40	316.90	2	NaN	0	7394.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	452.70	316.10	2	NaN	0	7384.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	452.50	316.30	2	NaN	0	7387.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.00	316.70	2	NaN	0	7396.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	453.70	317.00	2	NaN	0	7411.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.40	317.40	2	NaN	0	7426.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.60	317.90	2	NaN	0	7442.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.60	318.20	2	NaN	0	7450.00	NaN	NaN	NaN	NaN	NaN	NaN
Trial: 1	1	3blk_10	454.60	318.00	2	NaN	0	7442.00	NaN	NaN	NaN	NaN	NaN	NaN
